Date,Seed,Model,Ranking Function,Dataset,N,n,Effort,Accuracy (test),Precision (test),Recall (test),F1-Score (test),Relevant labeled,TP (test),TN (test),FP (test),FN (test),Prevalence,Accuracy (training),Precision (training),Recall (training),F1-Score (training),TP (training),FP (training),TN (training),FN (training),target-recall,SCAL-round-no,SCAL type,threshold,Accuracy (held-out),Precision (held-out),Recall (held-out),F1-Score (held-out),TP (held-out),FP (held-out),TN (held-out),FN (held-out),Representation
2023-06-07 19:24,29136,logreg,relevance,displaced person,291,1,21,0.0410239361702127,0.0410239361702127,1.0,0.0788145877243405,15,617,0,14423,0,0.4907216494845361,0.6818181818181818,0.6818181818181818,1.0,0.8108108108108109,15,7,0,0,0.8,1,smart scal,0.1127432039634807,0.0443441317047265,0.0443441317047265,1.0,0.0849224510551741,167,3599,0,0,sbert
2023-06-07 19:24,16331,logreg,relevance,displaced person,291,1,21,0.0509308510638297,0.0509308510638297,1.0,0.0969252182715424,16,766,0,14274,0,0.4690721649484536,0.7272727272727273,0.7272727272727273,1.0,0.8421052631578948,16,6,0,0,0.8,1,smart scal,0.1466639998007503,0.0507169410515135,0.0507169410515135,1.0,0.0965377811473338,191,3575,0,0,sbert
2023-06-07 19:25,16560,logreg,relevance,displaced person,291,1,21,0.0514627659574468,0.0514627659574468,1.0,0.09788794738839,17,774,0,14266,0,0.6278350515463919,0.7727272727272727,0.7727272727272727,1.0,0.8717948717948718,17,5,0,0,0.8,1,smart scal,0.1041764691602412,0.0515135422198619,0.0515135422198619,1.0,0.0979797979797979,194,3572,0,0,sbert
2023-06-07 19:25,4485,logreg,relevance,displaced person,291,1,21,0.0513962765957446,0.0513962765957446,1.0,0.0977676595206475,15,773,0,14267,0,0.472680412371134,0.6818181818181818,0.6818181818181818,1.0,0.8108108108108109,15,7,0,0,0.8,1,smart scal,0.0879522080358254,0.0515135422198619,0.0515135422198619,1.0,0.0979797979797979,194,3572,0,0,sbert
2023-06-07 19:25,26979,logreg,relevance,displaced person,291,1,21,0.0498005319148936,0.0498005319148936,1.0,0.0948761796187219,16,749,0,14291,0,0.5520618556701031,0.7272727272727273,0.7272727272727273,1.0,0.8421052631578948,16,6,0,0,0.8,1,smart scal,0.0952804794309826,0.0520446096654275,0.0520446096654275,1.0,0.0989399293286219,196,3570,0,0,sbert
2023-06-07 19:25,5136,logreg,relevance,displaced person,291,1,21,0.051063829787234,0.051063829787234,1.0,0.097165991902834,16,768,0,14272,0,0.4762886597938144,0.7272727272727273,0.7272727272727273,1.0,0.8421052631578948,16,6,0,0,0.8,1,smart scal,0.1414128192895856,0.0520446096654275,0.0520446096654275,1.0,0.0989399293286219,196,3570,0,0,sbert
2023-06-07 19:25,14322,logreg,relevance,displaced person,291,1,21,0.0507313829787234,0.0507313829787234,1.0,0.0965639435550212,15,763,0,14277,0,0.5195876288659794,0.6818181818181818,0.6818181818181818,1.0,0.8108108108108109,15,7,0,0,0.8,1,smart scal,0.1052200932492935,0.0515135422198619,0.0515135422198619,1.0,0.0979797979797979,194,3572,0,0,sbert
2023-06-07 19:25,30489,logreg,relevance,displaced person,291,1,21,0.0514627659574468,0.0514627659574468,1.0,0.09788794738839,16,774,0,14266,0,0.4690721649484536,0.7272727272727273,0.7272727272727273,1.0,0.8421052631578948,16,6,0,0,0.8,1,smart scal,0.1318283100472274,0.0531067445565586,0.0531067445565586,1.0,0.1008572869389813,200,3566,0,0,sbert
2023-06-07 19:25,11300,logreg,relevance,displaced person,291,1,21,0.0515292553191489,0.0515292553191489,1.0,0.0980082200442618,15,775,0,14265,0,0.5087628865979382,0.6818181818181818,0.6818181818181818,1.0,0.8108108108108109,15,7,0,0,0.8,1,smart scal,0.0808781091927565,0.0541688794476898,0.0541688794476898,1.0,0.1027707808564231,204,3562,0,0,sbert
2023-06-07 19:25,32219,logreg,relevance,displaced person,291,1,21,0.0513962765957446,0.0513962765957446,1.0,0.0977676595206475,16,773,0,14267,0,0.5087628865979382,0.7272727272727273,0.7272727272727273,1.0,0.8421052631578948,16,6,0,0,0.8,1,smart scal,0.1493619227170946,0.0544344131704726,0.0544344131704726,1.0,0.1032485520020146,205,3561,0,0,sbert
2023-06-07 19:25,16629,logreg,relevance,displaced person,291,1,21,0.0516622340425531,0.0516622340425531,1.0,0.098248719731934,18,777,0,14263,0,0.6314432989690721,0.8181818181818182,0.8181818181818182,1.0,0.9,18,4,0,0,0.8,1,smart scal,0.1269097184589368,0.0541688794476898,0.0541688794476898,1.0,0.1027707808564231,204,3562,0,0,sbert
2023-06-07 19:25,12506,logreg,relevance,displaced person,291,1,21,0.0511303191489361,0.0511303191489361,1.0,0.0972863558732367,16,769,0,14271,0,0.4690721649484536,0.7272727272727273,0.7272727272727273,1.0,0.8421052631578948,16,6,0,0,0.8,1,smart scal,0.1568996545019608,0.0546999468932554,0.0546999468932554,1.0,0.1037260825780463,206,3560,0,0,sbert
2023-06-07 19:26,26594,logreg,relevance,displaced person,291,1,21,0.0519946808510638,0.0519946808510638,1.0,0.098849702945266,18,782,0,14258,0,0.743298969072165,0.8181818181818182,0.8181818181818182,1.0,0.9,18,4,0,0,0.8,1,smart scal,0.101153548014536,0.0480616038236856,0.0480616038236856,1.0,0.091715226754497,181,3585,0,0,sbert
2023-06-07 19:26,18402,logreg,relevance,displaced person,291,1,21,0.0521941489361702,0.0521941489361702,1.0,0.0992101105845181,15,785,0,14255,0,0.4005154639175258,0.6818181818181818,0.6818181818181818,1.0,0.8108108108108109,15,7,0,0,0.8,1,smart scal,0.1305965160434223,0.0504514073287307,0.0504514073287307,1.0,0.096056622851365,190,3576,0,0,sbert
2023-06-07 19:26,1458,logreg,relevance,displaced person,291,1,21,0.0517287234042553,0.0517287234042553,1.0,0.0983689467695031,17,778,0,14262,0,0.5448453608247423,0.7727272727272727,0.7727272727272727,1.0,0.8717948717948718,17,5,0,0,0.8,1,smart scal,0.1276991384043815,0.0509824747742963,0.0509824747742963,1.0,0.0970186963112683,192,3574,0,0,sbert
2023-06-07 19:26,17672,logreg,relevance,displaced person,291,1,21,0.0509973404255319,0.0509973404255319,1.0,0.0970456127032327,18,767,0,14273,0,0.6314432989690721,0.8181818181818182,0.8181818181818182,1.0,0.9,18,4,0,0,0.8,1,smart scal,0.1127638342471685,0.0562931492299522,0.0562931492299522,1.0,0.106586224233283,212,3554,0,0,sbert
2023-06-07 19:26,26685,logreg,relevance,displaced person,291,1,21,0.0474734042553191,0.0474734042553191,1.0,0.0906436460581439,17,714,0,14326,0,0.5448453608247423,0.7727272727272727,0.7727272727272727,1.0,0.8717948717948718,17,5,0,0,0.8,1,smart scal,0.1193542080534013,0.04753053637812,0.04753053637812,1.0,0.0907477820025348,179,3587,0,0,sbert
2023-06-07 19:26,17200,logreg,relevance,displaced person,291,1,21,0.0485372340425531,0.0485372340425531,1.0,0.092580849714648,18,730,0,14310,0,0.6422680412371135,0.8181818181818182,0.8181818181818182,1.0,0.9,18,4,0,0,0.8,1,smart scal,0.1127397609093639,0.0509824747742963,0.0509824747742963,1.0,0.0970186963112683,192,3574,0,0,sbert
2023-06-07 19:26,20377,logreg,relevance,displaced person,291,1,21,0.0404920212765957,0.0404920212765957,1.0,0.0778324493577864,14,609,0,14431,0,0.5051546391752577,0.6363636363636364,0.6363636363636364,1.0,0.7777777777777778,14,8,0,0,0.8,1,smart scal,0.0941468135506787,0.0403611258629846,0.0403611258629846,1.0,0.077590607452782,152,3614,0,0,sbert
2023-06-07 19:26,12250,logreg,relevance,displaced person,291,1,21,0.032845744680851,0.032845744680851,1.0,0.0636024204969743,17,494,0,14546,0,0.5628865979381443,0.7727272727272727,0.7727272727272727,1.0,0.8717948717948718,17,5,0,0,0.8,1,smart scal,0.1169426261875765,0.0310674455655868,0.0310674455655868,1.0,0.0602626834921452,117,3649,0,0,sbert
2023-06-07 19:26,23960,logreg,relevance,displaced person,291,1,21,0.0412234042553191,0.0412234042553191,1.0,0.0791826309067688,12,620,0,14420,0,0.2597938144329897,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,12,10,0,0,0.8,1,smart scal,0.0892497288686954,0.0443441317047265,0.0443441317047265,1.0,0.0849224510551741,167,3599,0,0,bow
2023-06-07 19:27,25780,logreg,relevance,displaced person,291,1,21,0.0511303191489361,0.0511303191489361,1.0,0.0972863558732367,13,769,0,14271,0,0.3608247422680412,0.5909090909090909,0.5909090909090909,1.0,0.7428571428571429,13,9,0,0,0.8,1,smart scal,0.0912922294643313,0.0507169410515135,0.0507169410515135,1.0,0.0965377811473338,191,3575,0,0,bow
2023-06-07 19:27,3932,logreg,relevance,displaced person,291,1,21,0.0518617021276595,0.0518617021276595,1.0,0.0986093552465234,11,780,0,14260,0,0.4762886597938144,0.5,0.5,1.0,0.6666666666666666,11,11,0,0,0.8,1,smart scal,0.0957699427116163,0.0515135422198619,0.0515135422198619,1.0,0.0979797979797979,194,3572,0,0,bow
2023-06-07 19:27,2408,logreg,relevance,displaced person,291,1,21,0.0513297872340425,0.0513297872340425,1.0,0.0976473564381482,16,772,0,14268,0,0.5448453608247423,0.7272727272727273,0.7272727272727273,1.0,0.8421052631578948,16,6,0,0,0.8,1,smart scal,0.1090946891658418,0.0515135422198619,0.0515135422198619,1.0,0.0979797979797979,194,3572,0,0,bow
2023-06-07 19:27,23750,logreg,relevance,displaced person,291,1,21,0.05,0.05,1.0,0.0952380952380952,13,752,0,14288,0,0.865979381443299,0.5909090909090909,0.5909090909090909,1.0,0.7428571428571429,13,9,0,0,0.8,1,smart scal,0.1094270158953381,0.0520446096654275,0.0520446096654275,1.0,0.0989399293286219,196,3570,0,0,bow
2023-06-07 19:27,29454,logreg,relevance,displaced person,291,1,21,0.051063829787234,0.051063829787234,1.0,0.097165991902834,16,768,0,14272,0,0.6097938144329897,0.7272727272727273,0.7272727272727273,1.0,0.8421052631578948,16,6,0,0,0.8,1,smart scal,0.1115531405139487,0.0520446096654275,0.0520446096654275,1.0,0.0989399293286219,196,3570,0,0,bow
2023-06-07 19:28,18343,logreg,relevance,displaced person,291,1,21,0.0507313829787234,0.0507313829787234,1.0,0.0965639435550212,15,763,0,14277,0,0.4293814432989691,0.6818181818181818,0.6818181818181818,1.0,0.8108108108108109,15,7,0,0,0.8,1,smart scal,0.1105679427932146,0.0515135422198619,0.0515135422198619,1.0,0.0979797979797979,194,3572,0,0,bow
2023-06-07 19:28,23609,logreg,relevance,displaced person,291,1,21,0.0514627659574468,0.0514627659574468,1.0,0.09788794738839,16,774,0,14266,0,0.5917525773195876,0.7272727272727273,0.7272727272727273,1.0,0.8421052631578948,16,6,0,0,0.8,1,smart scal,0.1410436787914627,0.0531067445565586,0.0531067445565586,1.0,0.1008572869389813,200,3566,0,0,bow
2023-06-07 19:28,30599,logreg,relevance,displaced person,291,1,21,0.051595744680851,0.051595744680851,1.0,0.0981284774911482,14,776,0,14264,0,0.3463917525773196,0.6363636363636364,0.6363636363636364,1.0,0.7777777777777778,14,8,0,0,0.8,1,smart scal,0.1039507144199395,0.0541688794476898,0.0541688794476898,1.0,0.1027707808564231,204,3562,0,0,bow
2023-06-07 19:28,25038,logreg,relevance,displaced person,291,1,21,0.0514627659574468,0.0514627659574468,1.0,0.09788794738839,15,774,0,14266,0,0.4329896907216495,0.6818181818181818,0.6818181818181818,1.0,0.8108108108108109,15,7,0,0,0.8,1,smart scal,0.1664429705261456,0.0544344131704726,0.0544344131704726,1.0,0.1032485520020146,205,3561,0,0,bow
2023-06-07 19:28,20953,logreg,relevance,displaced person,291,1,21,0.0516622340425531,0.0516622340425531,1.0,0.098248719731934,18,777,0,14263,0,0.6530927835051547,0.8181818181818182,0.8181818181818182,1.0,0.9,18,4,0,0,0.8,1,smart scal,0.1092608804654248,0.0541688794476898,0.0541688794476898,1.0,0.1027707808564231,204,3562,0,0,bow
2023-06-07 19:28,13308,logreg,relevance,displaced person,291,1,21,0.051063829787234,0.051063829787234,1.0,0.097165991902834,17,768,0,14272,0,0.7072164948453609,0.7727272727272727,0.7727272727272727,1.0,0.8717948717948718,17,5,0,0,0.8,1,smart scal,0.1455425949638926,0.0546999468932554,0.0546999468932554,1.0,0.1037260825780463,206,3560,0,0,bow
2023-06-07 19:29,10865,logreg,relevance,displaced person,291,1,21,0.0523936170212765,0.0523936170212765,1.0,0.0995703816022239,12,788,0,14252,0,0.5051546391752577,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,12,10,0,0,0.8,1,smart scal,0.1361781625665357,0.0480616038236856,0.0480616038236856,1.0,0.091715226754497,181,3585,0,0,bow
2023-06-07 19:29,8306,logreg,relevance,displaced person,291,1,21,0.0521941489361702,0.0521941489361702,1.0,0.0992101105845181,15,785,0,14255,0,0.4582474226804123,0.6818181818181818,0.6818181818181818,1.0,0.8108108108108109,15,7,0,0,0.8,1,smart scal,0.1251462696554564,0.0504514073287307,0.0504514073287307,1.0,0.096056622851365,190,3576,0,0,bow
2023-06-07 19:29,18446,logreg,relevance,displaced person,291,1,21,0.0517287234042553,0.0517287234042553,1.0,0.0983689467695031,17,778,0,14262,0,0.6530927835051547,0.7727272727272727,0.7727272727272727,1.0,0.8717948717948718,17,5,0,0,0.8,1,smart scal,0.1486159246218131,0.0509824747742963,0.0509824747742963,1.0,0.0970186963112683,192,3574,0,0,bow
2023-06-07 19:29,25283,logreg,relevance,displaced person,291,1,21,0.0508643617021276,0.0508643617021276,1.0,0.0968048086048718,20,765,0,14275,0,0.8443298969072166,0.9090909090909092,0.9090909090909092,1.0,0.9523809523809524,20,2,0,0,0.8,1,smart scal,0.1613699829843904,0.0562931492299522,0.0562931492299522,1.0,0.106586224233283,212,3554,0,0,bow
2023-06-07 19:29,7384,logreg,relevance,displaced person,291,1,21,0.0474734042553191,0.0474734042553191,1.0,0.0906436460581439,17,714,0,14326,0,0.6314432989690721,0.7727272727272727,0.7727272727272727,1.0,0.8717948717948718,17,5,0,0,0.8,1,smart scal,0.1447939256750247,0.04753053637812,0.04753053637812,1.0,0.0907477820025348,179,3587,0,0,bow
2023-06-07 19:30,23180,logreg,relevance,displaced person,291,1,21,0.0486037234042553,0.0486037234042553,1.0,0.0927017944328197,17,731,0,14309,0,0.5881443298969072,0.7727272727272727,0.7727272727272727,1.0,0.8717948717948718,17,5,0,0,0.8,1,smart scal,0.1052052527107321,0.0509824747742963,0.0509824747742963,1.0,0.0970186963112683,192,3574,0,0,bow
2023-06-07 19:30,30626,logreg,relevance,displaced person,291,1,21,0.0404255319148936,0.0404255319148936,1.0,0.0777096114519427,15,608,0,14432,0,0.4293814432989691,0.6818181818181818,0.6818181818181818,1.0,0.8108108108108109,15,7,0,0,0.8,1,smart scal,0.1006148696733349,0.0403611258629846,0.0403611258629846,1.0,0.077590607452782,152,3614,0,0,bow
2023-06-07 19:30,23699,logreg,relevance,displaced person,291,1,21,0.0329787234042553,0.0329787234042553,1.0,0.0638516992790937,15,496,0,14544,0,0.6170103092783505,0.6818181818181818,0.6818181818181818,1.0,0.8108108108108109,15,7,0,0,0.8,1,smart scal,0.1307675406732663,0.0310674455655868,0.0310674455655868,1.0,0.0602626834921452,117,3649,0,0,bow
2023-06-07 19:30,27295,logreg,relevance,displaced person,291,1,21,0.0447473404255319,0.0414998665599146,0.9983948635634028,0.0796873999103196,9,622,51,14366,1,0.5051546391752577,0.4090909090909091,0.4090909090909091,1.0,0.5806451612903226,9,13,0,0,0.8,1,smart scal,0.0550194651534417,0.0493892724375995,0.0445689885241526,1.0,0.0853346959632089,167,3580,19,0,glove
2023-06-07 19:30,10670,logreg,relevance,displaced person,291,1,21,0.0511968085106383,0.0511968085106383,1.0,0.0974067046173308,12,770,0,14270,0,0.534020618556701,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,12,10,0,0,0.8,1,smart scal,0.0028101877872685,0.0507169410515135,0.0507169410515135,1.0,0.0965377811473338,191,3575,0,0,glove
2023-06-07 19:30,2714,logreg,relevance,displaced person,291,1,21,0.0516622340425531,0.0516622340425531,1.0,0.098248719731934,14,777,0,14263,0,0.6134020618556701,0.6363636363636364,0.6363636363636364,1.0,0.7777777777777778,14,8,0,0,0.8,1,smart scal,0.0634114941391515,0.0515135422198619,0.0515135422198619,1.0,0.0979797979797979,194,3572,0,0,glove
2023-06-07 19:30,16267,logreg,relevance,displaced person,291,1,21,0.051595744680851,0.051595744680851,1.0,0.0981284774911482,12,776,0,14264,0,0.4510309278350515,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,12,10,0,0,0.8,1,smart scal,0.0609074398258441,0.0515135422198619,0.0515135422198619,1.0,0.0979797979797979,194,3572,0,0,glove
2023-06-07 19:30,27019,logreg,relevance,displaced person,291,1,21,0.0502659574468085,0.0502659574468085,1.0,0.0957204355533046,9,756,0,14284,0,0.3247422680412371,0.4090909090909091,0.4090909090909091,1.0,0.5806451612903226,9,13,0,0,0.8,1,smart scal,0.0520962274116679,0.0520446096654275,0.0520446096654275,1.0,0.0989399293286219,196,3570,0,0,glove
2023-06-07 19:31,22616,logreg,relevance,displaced person,291,1,21,0.0514627659574468,0.0513996941285989,1.0,0.097773842651151,11,773,1,14266,0,0.534020618556701,0.5,0.5,1.0,0.6666666666666666,11,11,0,0,0.8,1,smart scal,0.0496405436824553,0.0520446096654275,0.0520446096654275,1.0,0.0989399293286219,196,3570,0,0,glove
2023-06-07 19:31,12155,logreg,relevance,displaced person,291,1,21,0.0507313829787234,0.0507313829787234,1.0,0.0965639435550212,15,763,0,14277,0,0.5845360824742268,0.6818181818181818,0.6818181818181818,1.0,0.8108108108108109,15,7,0,0,0.8,1,smart scal,0.060845870383145,0.0515135422198619,0.0515135422198619,1.0,0.0979797979797979,194,3572,0,0,glove
2023-06-07 19:31,26698,logreg,relevance,displaced person,291,1,21,0.0518617021276595,0.0518617021276595,1.0,0.0986093552465234,10,780,0,14260,0,0.4690721649484536,0.4545454545454545,0.4545454545454545,1.0,0.625,10,12,0,0,0.8,1,smart scal,0.049052486759176,0.0531067445565586,0.0531067445565586,1.0,0.1008572869389813,200,3566,0,0,glove
2023-06-07 19:31,32372,logreg,relevance,displaced person,291,1,21,0.0516622340425531,0.0516622340425531,1.0,0.098248719731934,13,777,0,14263,0,0.6242268041237113,0.5909090909090909,0.5909090909090909,1.0,0.7428571428571429,13,9,0,0,0.8,1,smart scal,0.0061090095765249,0.0541688794476898,0.0541688794476898,1.0,0.1027707808564231,204,3562,0,0,glove
2023-06-07 19:31,5870,logreg,relevance,displaced person,291,1,21,0.0514627659574468,0.0514627659574468,1.0,0.09788794738839,15,774,0,14266,0,0.6278350515463919,0.6818181818181818,0.6818181818181818,1.0,0.8108108108108109,15,7,0,0,0.8,1,smart scal,0.0471435944506895,0.0544344131704726,0.0544344131704726,1.0,0.1032485520020146,205,3561,0,0,glove
2023-06-07 19:31,14170,logreg,relevance,displaced person,291,1,21,0.0517287234042553,0.0517287234042553,1.0,0.0983689467695031,17,778,0,14262,0,0.7324742268041238,0.7727272727272727,0.7727272727272727,1.0,0.8717948717948718,17,5,0,0,0.8,1,smart scal,0.0317026655604468,0.0541688794476898,0.0541688794476898,1.0,0.1027707808564231,204,3562,0,0,glove
2023-06-07 19:31,19983,logreg,relevance,displaced person,291,1,21,0.0513297872340425,0.0513297872340425,1.0,0.0976473564381482,13,772,0,14268,0,0.5376288659793815,0.5909090909090909,0.5909090909090909,1.0,0.7428571428571429,13,9,0,0,0.8,1,smart scal,0.0034182214497346,0.0546999468932554,0.0546999468932554,1.0,0.1037260825780463,206,3560,0,0,glove
2023-06-07 19:31,94,logreg,relevance,displaced person,291,1,21,0.0524601063829787,0.0524601063829787,1.0,0.0996904415945416,11,789,0,14251,0,0.411340206185567,0.5,0.5,1.0,0.6666666666666666,11,11,0,0,0.8,1,smart scal,0.0459586838890984,0.0480616038236856,0.0480616038236856,1.0,0.091715226754497,181,3585,0,0,glove
2023-06-07 19:31,27167,logreg,relevance,displaced person,291,1,21,0.0584441489361702,0.0523462079121761,0.9949109414758268,0.0994594594594594,14,782,97,14157,4,0.472680412371134,0.6363636363636364,0.6363636363636364,1.0,0.7777777777777778,14,8,0,0,0.8,1,smart scal,0.1346884000920479,0.0586829527349973,0.0508701472556894,1.0,0.0968152866242038,190,3545,31,0,glove
2023-06-07 19:31,22233,logreg,relevance,displaced person,291,1,21,0.0520611702127659,0.0520611702127659,1.0,0.0989698540099854,12,783,0,14257,0,0.3644329896907217,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,12,10,0,0,0.8,1,smart scal,0.0046970477471978,0.0509824747742963,0.0509824747742963,1.0,0.0970186963112683,192,3574,0,0,glove
2023-06-07 19:32,24414,logreg,relevance,displaced person,291,1,21,0.0513297872340425,0.0510774142059058,1.0,0.0971905846621108,17,768,4,14268,0,0.674742268041237,0.7727272727272727,0.7727272727272727,1.0,0.8717948717948718,17,5,0,0,0.8,1,smart scal,0.1308776688152633,0.0562931492299522,0.0562931492299522,1.0,0.106586224233283,212,3554,0,0,glove
2023-06-07 19:32,28802,logreg,relevance,displaced person,291,1,21,0.0476728723404255,0.0476728723404255,1.0,0.0910071714158786,14,717,0,14323,0,0.663917525773196,0.6363636363636364,0.6363636363636364,1.0,0.7777777777777778,14,8,0,0,0.8,1,smart scal,0.0670074821706852,0.04753053637812,0.04753053637812,1.0,0.0907477820025348,179,3587,0,0,glove
2023-06-07 19:32,3922,logreg,relevance,displaced person,291,1,21,0.0492686170212766,0.0491421731613246,1.0,0.0936806743994422,9,739,2,14299,0,0.4329896907216495,0.4090909090909091,0.4090909090909091,1.0,0.5806451612903226,9,13,0,0,0.8,1,smart scal,0.0611215084348532,0.0509824747742963,0.0509824747742963,1.0,0.0970186963112683,192,3574,0,0,glove
2023-06-07 19:32,107,logreg,relevance,displaced person,291,1,21,0.0406914893617021,0.0406277013099275,1.0,0.0780830670926517,12,611,1,14428,0,0.4762886597938144,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411764,12,10,0,0,0.8,1,smart scal,0.0623894169906718,0.0403611258629846,0.0403611258629846,1.0,0.077590607452782,152,3614,0,0,glove
2023-06-07 19:32,13620,logreg,relevance,displaced person,291,1,21,0.0329122340425531,0.0329122340425531,1.0,0.0637270679111683,16,495,0,14545,0,0.6025773195876288,0.7272727272727273,0.7272727272727273,1.0,0.8421052631578948,16,6,0,0,0.8,1,smart scal,0.0699289657984964,0.0310674455655868,0.0310674455655868,1.0,0.0602626834921452,117,3649,0,0,glove
2023-06-07 19:32,9913,logreg,relevance,displaced person,291,3,60,0.0390640623958402,0.0390640623958402,1.0,0.0751908641816898,46,586,0,14415,0,0.5652920962199314,0.7540983606557377,0.7540983606557377,1.0,0.8598130841121495,46,15,0,0,0.8,1,smart scal,0.1869258594201588,0.0443441317047265,0.0443441317047265,1.0,0.0849224510551741,167,3599,0,0,sbert
2023-06-07 19:32,3833,logreg,relevance,displaced person,291,3,60,0.049463369108726,0.049463369108726,1.0,0.0942641173855046,40,742,0,14259,0,0.4498281786941581,0.6557377049180327,0.6557377049180327,1.0,0.7920792079207921,40,21,0,0,0.8,1,smart scal,0.1932491943828775,0.0507169410515135,0.0507169410515135,1.0,0.0965377811473338,191,3575,0,0,sbert
2023-06-07 19:32,10688,logreg,relevance,displaced person,291,3,60,0.0499300046663555,0.0499300046663555,1.0,0.0951111111111111,42,749,0,14252,0,0.4798969072164948,0.6885245901639344,0.6885245901639344,1.0,0.8155339805825244,42,19,0,0,0.8,1,smart scal,0.2101479488425546,0.0515135422198619,0.0515135422198619,1.0,0.0979797979797979,194,3572,0,0,sbert
2023-06-07 19:32,20758,logreg,relevance,displaced person,291,3,60,0.049863342443837,0.049863342443837,1.0,0.0949901581052765,40,748,0,14253,0,0.4654639175257732,0.6557377049180327,0.6557377049180327,1.0,0.7920792079207921,40,21,0,0,0.8,1,smart scal,0.1871624049594164,0.0515135422198619,0.0515135422198619,1.0,0.0979797979797979,194,3572,0,0,sbert
